timeseg,chrom,region,ID,Name,fullname,EntrezGene
Timepoint 1 --> 5,2L,2L:16342428-16352600,FBgn0000307,chif,chiffon,34974
Timepoint 1 --> 5,2L,2L:16342423-16352093,FBgn0087041,CG42231,,7354432
Timepoint 1 --> 5,2L,2L:16400169-16448465,FBgn0028523,CG5888,,34980
Timepoint 1 --> 5,2L,2L:16545033-16662012,FBgn0259735,CG42389,,34987
Timepoint 1 --> 5,2L,2L:16704286-16716191,FBgn0062978,CG31808,,10178782
Timepoint 1 --> 5,2L,2L:16699377-16729636,FBgn0051782,CG31782,,318938
Timepoint 1 --> 5,2L,2L:16730458-16731039,FBgn0032595,CG17996,,34998
Timepoint 1 --> 5,2L,2L:16729778-16731199,FBgn0051812,CG31812,,318956
Timepoint 1 --> 5,2L,2L:16733617-16738372,FBgn0015391,glu,gluon,35001
Timepoint 1 --> 5,2L,2L:16738852-16742614,FBgn0032598,ChLD3,ChLD3,35002
Timepoint 1 --> 5,2L,2L:16754336-16758283,FBgn0032601,yellow-b,yellow-b,35005
Timepoint 1 --> 5,2L,2L:16766737-16788766,FBgn0086783,Mhc,Myosin heavy chain,35007
Timepoint 1 --> 5,2L,2L:16791053-16793444,FBgn0032603,CG17928,,35009
Timepoint 1 --> 5,2L,2L:16802021-16821093,FBgn0032609,CG13280,,35015
Timepoint 1 --> 5,2L,2L:16869487-16878300,FBgn0051781,CG31781,,35023
Timepoint 1 --> 5,2L,2L:16973091-16993999,FBgn0053179,beat-IIIb,beat-IIIb,35031
Timepoint 1 --> 5,2L,2L:17087641-17088824,FBgn0032626,CG12620,,35034
Timepoint 1 --> 5,2L,2L:159034-203250,FBgn0016977,spen,split ends,44205
Timepoint 1 --> 5,2L,2L:17133618-17170519,FBgn0032627,beat-IIIa,beat-IIIa,35035
Timepoint 1 --> 5,2L,2L:17189810-17260732,FBgn0032629,beat-IIIc,beat-IIIc,35037
Timepoint 1 --> 5,2L,2L:17367509-17384147,FBgn0032633,Lrch,Leucine-rich-repeats and calponin homology domain protein,35041
Timepoint 1 --> 5,2L,2L:17384739-17409698,FBgn0020503,CLIP-190,Cytoplasmic linker protein 190,35042
Timepoint 1 --> 5,2L,2L:17413248-17439923,FBgn0011274,Dif,Dorsal-related immunity factor,35045
Timepoint 1 --> 5,2L,2L:17436830-17450360,FBgn0260632,dl,dorsal,35047
Timepoint 1 --> 5,2L,2L:17501467-17525515,FBgn0013810,Dhc36C,Dynein heavy chain at 36C,35061
Timepoint 1 --> 5,2L,2L:17520892-17524549,FBgn0032647,CG15143,,35062
Timepoint 1 --> 5,2L,2L:17647305-17752346,FBgn0015609,CadN,Cadherin-N,35070
Timepoint 1 --> 5,2L,2L:17788305-17843608,FBgn0262018,CadN2,Cadherin-N2,35071
Timepoint 1 --> 5,2L,2L:18012407-18070249,FBgn0243486,rdo,reduced ocelli,35077
Timepoint 1 --> 5,2L,2L:18120027-18129864,FBgn0032666,CG5758,,35083
Timepoint 1 --> 5,2L,2L:18129330-18138210,FBgn0001301,kel,kelch,35084
Timepoint 1 --> 5,2L,2L:18138668-18152410,FBgn0041184,Socs36E,Suppressor of cytokine signaling at 36E,35085
Timepoint 1 --> 5,2L,2L:18160421-18275770,FBgn0261804,CG42750,,35094
Timepoint 1 --> 5,2L,2L:18180996-18184630,FBgn0032673,CG7180,,35091
Timepoint 1 --> 5,2L,2L:18294904-18297261,FBgn0032677,CG5790,,35095
Timepoint 1 --> 5,2L,2L:18308088-18308684,FBgn0263085,CG43353,,NA
Timepoint 1 --> 5,2L,2L:18320101-18393441,FBgn0000636,Fas3,Fasciclin 3,35097
Timepoint 1 --> 5,2L,2L:18378626-18379909,FBgn0085200,CG34171,,5740474
Timepoint 1 --> 5,2L,2L:18442498-18443237,FBgn0261597,RpS26,Ribosomal protein S26,35098
Timepoint 1 --> 5,2L,2L:18444507-18448996,FBgn0086707,ncm,nucampholin,35099
Timepoint 1 --> 5,2L,2L:18449514-18454587,FBgn0032679,bsf,bicoid stability factor,35100
Timepoint 1 --> 5,2L,2L:18454722-18455332,FBgn0032680,Ntf-2r,Nuclear transport factor-2-related,35101
Timepoint 1 --> 5,2L,2L:18455717-18472900,FBgn0263049,CR43344,,NA
Timepoint 1 --> 5,2L,2L:18472964-18484438,FBgn0032681,CG10283,,35102
Timepoint 1 --> 5,2L,2L:18487746-18503975,FBgn0032683,kon,kon-tiki,35104
Timepoint 1 --> 5,2L,2L:18509572-18513513,FBgn0032684,CG10178,,35105
Timepoint 1 --> 5,2L,2L:18517493-18531782,FBgn0032685,CG10211,,35106
Timepoint 1 --> 5,2L,2L:18532728-18571648,FBgn0085370,Pde11,Phosphodiesterase 11,35107
Timepoint 1 --> 5,2L,2L:18614339-18616067,FBgn0032692,CG15161,,35114
Timepoint 1 --> 5,2L,2L:18617257-18661787,FBgn0032694,MESR3,Misexpression suppressor of ras 3,35116
Timepoint 1 --> 5,2L,2L:18695733-18698571,FBgn0032700,CG10338,,35124
Timepoint 1 --> 5,2L,2L:18711071-18713763,FBgn0032706,Irk3,Inwardly rectifying potassium channel 3,35131
Timepoint 1 --> 5,2L,2L:18714615-18731419,FBgn0032707,CG10348,,35132
Timepoint 1 --> 5,2L,2L:18762874-18787500,FBgn0045852,ham,hamlet,35135
Timepoint 1 --> 5,2L,2L:18845184-18855118,FBgn0032719,CG17321,,35144
Timepoint 1 --> 5,2L,2L:18859500-18881256,FBgn0003896,tup,tailup,35147
Timepoint 1 --> 5,2L,2L:18916525-18943948,FBgn0032723,ssp3,short spindle 3,35149
Timepoint 1 --> 5,2L,2L:18948897-18950973,FBgn0032724,CG10428,,35150
Timepoint 1 --> 5,2L,2L:18957900-18968721,FBgn0015772,Nak,Numb-associated kinase,35154
Timepoint 1 --> 5,2L,2L:18977748-18987276,FBgn0032731,CG10641,,35158
Timepoint 1 --> 5,2L,2L:18991057-18992409,FBgn0032734,CG15169,,35161
Timepoint 1 --> 5,2L,2L:18997995-19002483,FBgn0051792,CG31792,,35163
Timepoint 1 --> 5,2L,2L:19049843-19051606,FBgn0002021,l(2)37Bb,lethal (2) 37Bb,49427
Timepoint 1 --> 5,2L,2L:19079234-19108108,FBgn0002023,Lim3,Lim3,35184
Timepoint 1 --> 5,2L,2L:19110159-19114110,FBgn0000075,amd,alpha methyl dopa-resistant,35188
Timepoint 1 --> 5,2L,2L:19133806-19177972,FBgn0010300,brat,brain tumor,35197
Timepoint 1 --> 5,2L,2L:19183970-19185724,FBgn0010097,gammaTub37C,gamma-Tubulin at 37C,35199
Timepoint 1 --> 5,2L,2L:19186036-19189938,FBgn0010309,pigeon,pigeon,35200
Timepoint 1 --> 5,2L,2L:19190346-19208615,FBgn0015380,drl,derailed,44355
Timepoint 1 --> 5,2L,2L:19259527-19262893,FBgn0051797,CG31797,,35203
Timepoint 1 --> 5,2L,2L:19338676-19363224,FBgn0024245,dnt,doughnut on 2,35207
Timepoint 1 --> 5,2L,2L:19364394-19365397,FBgn0032770,CG13086,,35208
Timepoint 1 --> 5,2L,2L:19380930-19383271,FBgn0032772,CG17350,,35210
Timepoint 1 --> 5,2L,2L:19387050-19390070,FBgn0032774,CG17549,,35212
Timepoint 1 --> 5,2L,2L:19390369-19398492,FBgn0032775,CG17544,,35213
Timepoint 1 --> 5,2L,2L:19400781-19426424,FBgn0041789,Pax,Paxillin,35215
Timepoint 1 --> 5,2L,2L:19417447-19418274,FBgn0016675,Lectin-galC1,Galactose-specific C-type lectin,35216
Timepoint 1 --> 5,2L,2L:19418317-19419029,FBgn0053532,lectin-37Da,lectin-37Da,3346222
Timepoint 1 --> 5,2L,2L:19419075-19419767,FBgn0053533,lectin-37Db,lectin-37Db,3346221
Timepoint 1 --> 5,2L,2L:19426322-19430270,FBgn0032780,CG13085,,35219
Timepoint 1 --> 5,2L,2L:19424090-19429224,FBgn0032779,CG16771,,35218
Timepoint 1 --> 5,2L,2L:19435844-19442358,FBgn0032783,CG10237,,35222
Timepoint 1 --> 5,2L,2L:19447362-19453507,FBgn0003732,Top2,Topoisomerase 2,35225
Timepoint 1 --> 5,2L,2L:19454256-19457726,FBgn0032785,CG10026,,35226
Timepoint 1 --> 5,2L,2L:19464580-19467758,FBgn0000964,tj,traffic jam,35227
Timepoint 1 --> 5,2L,2L:19487490-19488691,FBgn0032789,CG13083,,35230
Timepoint 1 --> 5,2L,2L:19493258-19497987,FBgn0002044,swm,second mitotic wave missing,35235
Timepoint 1 --> 5,2L,2L:19502334-19508760,FBgn0032796,CG10188,,35237
Timepoint 1 --> 5,2L,2L:19508953-19517201,FBgn0032797,CG10186,,35238
Timepoint 1 --> 5,2L,2L:19518786-19525453,FBgn0032798,CG10132,,35239
Timepoint 1 --> 5,2L,2L:19526686-19532992,FBgn0032800,CG10137,,35241
Timepoint 1 --> 5,2L,2L:19527281-19530301,FBgn0032801,CG10165,,35242
Timepoint 1 --> 5,2L,2L:19538429-19539910,FBgn0032803,CG13082,,35244
Timepoint 1 --> 5,2L,2L:19563930-19565158,FBgn0032809,CG13078,,35251
Timepoint 1 --> 5,2L,2L:19565863-19567359,FBgn0032810,CG13077,,35252
Timepoint 1 --> 5,2L,2L:19606569-19731561,FBgn0000464,Lar,Leukocyte-antigen-related-like,35259
Timepoint 1 --> 5,2L,2L:19742814-19756867,FBgn0032817,CG10631,,35262
Timepoint 1 --> 5,2L,2L:19796365-19957767,FBgn0260966,sick,sickie,35277
Timepoint 1 --> 5,2L,2L:19969484-20017282,FBgn0032838,CG13966,,35284
Timepoint 1 --> 5,2L,2L:20027915-20056373,FBgn0032840,sNPF,short neuropeptide F precursor,35286
Timepoint 1 --> 5,2L,2L:20079275-20080196,FBgn0262096,CG42849,,10178830
Timepoint 1 --> 5,2L,2L:20075757-20089698,FBgn0004374,neb,nebbish,35293
Timepoint 1 --> 5,2L,2L:20642306-20643244,FBgn0032869,CG17470,,35321
Timepoint 1 --> 5,2L,2L:20650194-20650898,FBgn0032871,CG2611,,35324
Timepoint 1 --> 5,2L,2L:20650755-20656176,FBgn0261787,bru,brunelleschi,35325
Timepoint 1 --> 5,2L,2L:20656428-20659218,FBgn0032873,CG2614,,35326
Timepoint 1 --> 5,2L,2L:204743-207297,FBgn0031232,CG11617,,33183
Timepoint 1 --> 5,2L,2L:20659128-20675941,FBgn0051678,CG31678,,35327
Timepoint 1 --> 5,2L,2L:20676234-20679308,FBgn0086657,ik2,IkappaB kinase-like 2,35329
Timepoint 1 --> 5,2L,2L:20678921-20681844,FBgn0032876,CG1962,,35330
Timepoint 1 --> 5,2L,2L:20682370-20683629,FBgn0032877,CG2617,,35331
Timepoint 1 --> 5,2L,2L:20683462-20714589,FBgn0014859,Hr38,Hormone receptor-like in 38,35332
Timepoint 1 --> 5,2L,2L:20754579-20757991,FBgn0032883,CG9323,,35339
Timepoint 1 --> 5,2L,2L:20758147-20767536,FBgn0011202,dia,diaphanous,35340
Timepoint 1 --> 5,2L,2L:20770736-20783135,FBgn0000251,cad,caudal,35341
Timepoint 1 --> 5,2L,2L:20797717-20814030,FBgn0032886,CG9328,,35344
Timepoint 1 --> 5,2L,2L:20852581-20857113,FBgn0032895,CG9335,,35353
Timepoint 1 --> 5,2L,2L:20871335-20918928,FBgn0032901,sky,skywalker,35359
Timepoint 1 --> 5,2L,2L:20965520-21051954,FBgn0250867,CG42238,,7354398
Timepoint 1 --> 5,2L,2L:21057702-21069891,FBgn0032910,CG9265,,35369
Timepoint 1 --> 5,2L,2L:21091241-21094864,FBgn0032914,CG14397,,8674022
Timepoint 1 --> 5,2L,2L:21094961-21102392,FBgn0032915,CG12050,,35374
Timepoint 1 --> 5,2L,2L:21096922-21098932,FBgn0083972,CG34136,,4379892
Timepoint 1 --> 5,2L,2L:21104599-21134255,FBgn0040297,Nhe2,Na[+]/H[+] hydrogen exchanger 2,35376
Timepoint 1 --> 5,2L,2L:21163611-21166090,FBgn0032925,CG9246,,35386
Timepoint 1 --> 5,2L,2L:21182394-21198745,FBgn0011829,Ret,Ret oncogene,43875
Timepoint 1 --> 5,2L,2L:21237237-21259675,FBgn0261239,Hr39,Hormone receptor-like in 39,35398
Timepoint 1 --> 5,2L,2L:21286078-21310032,FBgn0032940,Mio,Mlx interactor,35402
Timepoint 1 --> 5,2L,2L:210735-250823,FBgn0086902,kis,kismet,33185
Timepoint 1 --> 5,2L,2L:21367908-21369706,FBgn0041245,Gr39b,Gustatory receptor 39b,117347
Timepoint 1 --> 5,2L,2L:21371232-21377995,FBgn0032945,CG8665,,35407
Timepoint 1 --> 5,2L,2L:21380000-21390347,FBgn0032946,nrv3,nervana 3,35408
Timepoint 1 --> 5,2L,2L:21578319-21589355,FBgn0016919,nompB,no mechanoreceptor potential B,35414
Timepoint 1 --> 5,2L,2L:21684103-21729051,FBgn0051619,CG31619,,35424
Timepoint 1 --> 5,2L,2L:21762314-21795445,FBgn0051612,CG31612,,35427
Timepoint 1 --> 5,2L,2L:21828595-21837013,FBgn0003866,tsh,teashirt,35430
Timepoint 1 --> 5,2L,2L:21896666-21898289,FBgn0032965,CG11629,,35431
Timepoint 1 --> 5,2L,2L:21906289-21908332,FBgn0032967,CG1428,,35433
Timepoint 1 --> 5,2L,2L:22020035-22024313,FBgn0028979,tio,tiptop,44272
Timepoint 1 --> 5,2L,2L:22038032-22038970,FBgn0084001,CG41434,,4379897
Timepoint 1 --> 5,2L,2L:22040727-22043787,FBgn0051601,CG31601,,318835
Timepoint 1 --> 5,2L,2L:22079672-22080742,FBgn0032971,ttm3,tiny tim 3,35437
Timepoint 1 --> 5,2L,2L:22131221-22132435,FBgn0262886,CR43241,,NA
Timepoint 1 --> 5,2L,2L:22134351-22164838,FBgn0261802,CG42748,,35444
Timepoint 1 --> 5,2L,2L:22175415-22183991,FBgn0032981,CG3635,,35447
Timepoint 1 --> 5,2L,2L:22226151-22226771,FBgn0042701,CR12628,Microsomal glutathione S-transferase-like pseudogene,NA
Timepoint 1 --> 5,2L,2L:22249878-22258260,FBgn0032988,Tif-IA,Tif-IA,35454
Timepoint 1 --> 5,2L,2L:22311931-22368796,FBgn0039972,CG17018,,49895
Timepoint 1 --> 5,2L,2L:22430964-22441190,FBgn0040009,CG17490,,3355125
Timepoint 1 --> 5,2L,2L:22515149-22649081,FBgn0058006,CG40006,,3355123
Timepoint 1 --> 5,2L,2L:22690251-22690967,FBgn0058439,CG40439,,3355120
Timepoint 1 --> 5,2L,2L:22736958-22747273,FBgn0041004,CG17715,,3355129
Timepoint 1 --> 5,2L,2L:22817519-22833492,FBgn0002566,lt,light,3355130
Timepoint 1 --> 5,2L,2L:22892290-22918647,FBgn0250907,Cht3,Chitinase 3,3355116
Timepoint 1 --> 5,2L,2L:252589-271762,FBgn0031238,CG3645,,33190
Timepoint 1 --> 5,2L,2L:260379-267505,FBgn0031239,CG17075,,33191
Timepoint 1 --> 5,2L,2L:274740-277212,FBgn0086855,CG17078,,33195
Timepoint 1 --> 5,2L,2L:283384-291751,FBgn0031245,CG3625,,33198
Timepoint 1 --> 5,2L,2L:25402-59242,FBgn0051973,Cda5,Chitin deacetylase-like 5,33158
Timepoint 1 --> 5,2L,2L:3466162-3467326,FBgn0021967,Pdsw,Pdsw,44228
Timepoint 1 --> 5,2L,2L:3527387-3530317,FBgn0031549,Spindly,Spindly,33578
Timepoint 1 --> 5,2L,2L:3622071-3656951,FBgn0000721,for,foraging,44817
Timepoint 1 --> 5,2L,2L:3662745-3691737,FBgn0085369,CG34340,,5740176
Timepoint 1 --> 5,2L,2L:3757631-3759212,FBgn0051959,CG31959,,326180
Timepoint 1 --> 5,2L,2L:3903275-3991713,FBgn0051774,fred,friend of echinoid,33613
Timepoint 1 --> 5,2L,2L:404305-407969,FBgn0003278,RpI135,RNA polymerase I 135kD subunit,33210
Timepoint 1 --> 5,2L,2L:431253-448701,FBgn0004583,ex,expanded,33218
Timepoint 1 --> 5,2L,2L:455543-458745,FBgn0031257,CG4133,,33221
Timepoint 1 --> 5,2L,2L:460515-465607,FBgn0031258,CG4297,,33222
Timepoint 1 --> 5,2L,2L:473021-476176,FBgn0027592,MED15,Mediator complex subunit 15,33223
Timepoint 1 --> 5,2L,2L:4852865-4875233,FBgn0051660,pog,poor gastrulation,33690
Timepoint 1 --> 5,2L,2L:4876890-4883341,FBgn0000286,Cf2,Chorion factor 2,33692
Timepoint 1 --> 5,2L,2L:4908745-4932296,FBgn0041150,hoe1,hoepel1,249663
Timepoint 1 --> 5,2L,2L:4948202-4949751,FBgn0031652,jet,jetlag,33705
Timepoint 1 --> 5,2L,2L:4993641-5009744,FBgn0053113,Rtnl1,Rtnl1,33721
Timepoint 1 --> 5,2L,2L:5012144-5027412,FBgn0016075,vkg,viking,33726
Timepoint 1 --> 5,2L,2L:5040648-5044712,FBgn0031673,CG31650,,326150
Timepoint 1 --> 5,2L,2L:5072156-5093590,FBgn0031681,pgant5,polypeptide GalNAc transferase 5,326151
Timepoint 1 --> 5,2L,2L:5100877-5205690,FBgn0261836,Msp-300,Muscle-specific protein 300,33745
Timepoint 1 --> 5,2L,2L:5210461-5212445,FBgn0031689,Cyp28d1,Cyp28d1,33749
Timepoint 1 --> 5,2L,2L:5218996-5271353,FBgn0003716,tkv,thickveins,33753
Timepoint 1 --> 5,2L,2L:5266392-5268455,FBgn0031694,Cyp4ac2,Cyp4ac2,33755
Timepoint 1 --> 5,2L,2L:5268517-5270329,FBgn0031695,Cyp4ac3,Cyp4ac3,33756
Timepoint 1 --> 5,2L,2L:5330470-5338073,FBgn0031702,fusl,fuseless,33765
Timepoint 1 --> 5,2L,2L:5404342-5415928,FBgn0016660,H15,H15,33769
Timepoint 1 --> 5,2L,2L:5435582-5439277,FBgn0051647,CG31647,,318869
Timepoint 1 --> 5,2L,2L:5461641-5467609,FBgn0261963,mid,midline,33770
Timepoint 1 --> 5,2L,2L:5525905-5537108,FBgn0051989,Cap-D3,Chromosome associated protein D3,33778
Timepoint 1 --> 5,2L,2L:5528087-5530682,FBgn0051915,CG31915,,319025
Timepoint 1 --> 5,2L,2L:5536850-5539169,FBgn0031716,CG14015,,33780
Timepoint 1 --> 5,2L,2L:5552046-5552648,FBgn0031719,CG18269,,33785
Timepoint 1 --> 5,2L,2L:5626291-5658553,FBgn0051646,CG31646,,33795
Timepoint 1 --> 5,2L,2L:7037998-7056010,FBgn0262872,milt,milton,45683
Timepoint 1 --> 5,2L,2L:7069578-7084634,FBgn0031888,Pvf2,PDGF- and VEGF-related factor 2,33994
Timepoint 1 --> 5,2L,2L:7099692-7156701,FBgn0085407,Pvf3,PDGF- and VEGF-related factor 3,33995
Timepoint 1 --> 5,2L,2L:7194908-7204259,FBgn0031896,CG4502,,34002
Timepoint 1 --> 5,2L,2L:7224851-7240500,FBgn0259111,Ndae1,Na[+]-driven anion exchanger 1,34005
Timepoint 1 --> 5,2L,2L:7255460-7277168,FBgn0010453,Wnt4,Wnt oncogene analog 4,34007
Timepoint 1 --> 5,2L,2L:7334801-7352542,FBgn0031902,Wnt6,Wnt6,34010
Timepoint 1 --> 5,2L,2L:7364820-7377528,FBgn0031903,Wnt10,Wnt10,34011
Timepoint 1 --> 5,2L,2L:7412453-7422389,FBgn0028387,chm,chameau,43928
Timepoint 1 --> 5,2L,2L:7437506-7445269,FBgn0031914,CG5973,,34023
Timepoint 1 --> 5,2L,2L:7466546-7472493,FBgn0031918,CG6055,,34027
Timepoint 1 --> 5,2L,2L:7472505-7495618,FBgn0260486,CG42533,,34030
Timepoint 1 --> 5,2L,2L:7497805-7576604,FBgn0085403,Rapgap1,Rapgap1,34032
Timepoint 1 --> 5,2L,2L:7581932-7583334,FBgn0083141,Spn7,Serine protease inhibitor 7,34035
Timepoint 1 --> 5,2L,2L:7608390-7616528,FBgn0031926,CG6739,,34037
Timepoint 1 --> 5,2L,2L:7647053-7675078,FBgn0024290,Slob,Slowpoke binding protein,34039
Timepoint 1 --> 5,2L,2L:7666047-7689459,FBgn0040299,Myo28B1,Myo28B1,53515
Timepoint 1 --> 5,2L,2L:7702807-7710697,FBgn0041181,TepIII,Thiolester containing protein III,34045
Timepoint 1 --> 5,2L,2L:7754191-7765716,FBgn0031944,CG7196,,34057
Timepoint 1 --> 5,2L,2L:7767649-7775033,FBgn0031945,CG7191,,34058
Timepoint 1 --> 5,2L,2L:7782857-7786063,FBgn0031947,CG7154,,34062
Timepoint 1 --> 5,2L,2L:7786157-7790557,FBgn0031948,CG7149,,34063
Timepoint 1 --> 5,2L,2L:7791406-7795958,FBgn0025687,LKR,lysine ketoglutarate reductase,34064
Timepoint 1 --> 5,2L,2L:7796308-7799846,FBgn0031950,Herp,Homocysteine-induced endoplasmic reticulum protein,34065
Timepoint 1 --> 5,2L,2L:7839874-7840332,FBgn0262546,CG43100,,NA
Timepoint 1 --> 5,2L,2L:7840481-7841262,FBgn0031954,CG14537,,34072
Timepoint 1 --> 5,2L,2L:7892325-7984158,FBgn0085450,Snoo,Sno oncogene,5740414
Timepoint 1 --> 5,2L,2L:7999670-8004313,FBgn0031972,Wwox,WW domain containing oxidoreductase,34090
Timepoint 1 --> 5,2L,2L:8026914-8039788,FBgn0031976,CG7367,,34094
Timepoint 1 --> 5,2L,2L:8030722-8039598,FBgn0044323,Cka,Connector of kinase to AP-1,34096
Timepoint 1 --> 5,2L,2L:8043715-8054328,FBgn0031981,CG7466,,34099
Timepoint 1 --> 5,2L,2L:8209626-8211133,FBgn0003607,Su(var)205,Suppressor of variegation 205,34119
Timepoint 1 --> 5,2L,2L:8220980-8239875,FBgn0032006,Pvr,PDGF- and VEGF-receptor related,34127
Timepoint 1 --> 5,2L,2L:8244160-8257502,FBgn0032010,CG8086,,34131
Timepoint 1 --> 5,2L,2L:8259504-8301072,FBgn0003502,Btk29A,Btk family kinase at 29A,34132
Timepoint 1 --> 5,2L,2L:8311419-8317017,FBgn0032018,CG7806,,34140
Timepoint 1 --> 5,2L,2L:8321276-8325299,FBgn0032021,CG7781,,34143
Timepoint 1 --> 5,2L,2L:8338312-8342056,FBgn0032023,CG14274,,34145
Timepoint 1 --> 5,2L,2L:8352190-8355172,FBgn0051901,Mur29B,Mucin related 29B,319014
Timepoint 1 --> 5,2L,2L:8449691-8463990,FBgn0026718,fu12,fu12,34176
Timepoint 1 --> 5,2L,2L:8466830-8488671,FBgn0262029,d,dachs,34179
Timepoint 1 --> 5,2L,2L:8491868-8506845,FBgn0032048,Dh31,Diuretic hormone 31,34181
Timepoint 1 --> 5,2L,2L:8495108-8496304,FBgn0032049,Bace,beta-site APP-cleaving enzyme,34182
Timepoint 1 --> 5,2L,2L:8542009-8671276,FBgn0011259,Sema-1a,Sema-1a,34192
Timepoint 1 --> 5,2L,2L:8709880-8740660,FBgn0003209,raw,raw,44851
Timepoint 1 --> 5,2L,2L:8898804-8933382,FBgn0085427,CG34398,,5740462
Timepoint 1 --> 5,2L,2L:8991989-8993632,FBgn0032085,CG9555,,34223
Timepoint 1 --> 5,2L,2L:9164235-9165426,FBgn0032100,CG13108,,34240
Timepoint 1 --> 5,2L,2L:9166802-9247187,FBgn0041092,tai,taiman,34242
Timepoint 1 --> 5,2R,2R:9947961-10028403,FBgn0040752,Prosap,Prosap,50225
Timepoint 1 --> 5,2R,2R:10035763-10040624,FBgn0033897,Rcd1,Reduction in Cnn dots 1,36560
Timepoint 1 --> 5,2R,2R:10056361-10057738,FBgn0033905,CG18324,,36568
Timepoint 1 --> 5,2R,2R:10088888-10099914,FBgn0005613,Sox15,Sox box protein 15,36575
Timepoint 1 --> 5,2R,2R:10102740-10104132,FBgn0033912,RpS23,Ribosomal protein S23,36576
Timepoint 1 --> 5,2R,2R:10118125-10122953,FBgn0261276,opa1-like,optic atrophy 1-like,36578
Timepoint 1 --> 5,2R,2R:10148711-10155419,FBgn0033919,CG8547,,36586
Timepoint 1 --> 5,2R,2R:10166938-10186413,FBgn0028428,Ih,I[[h]] channel,36589
Timepoint 1 --> 5,2R,2R:10195667-10239312,FBgn0085408,Shroom,Shroom,36592
Timepoint 1 --> 5,2R,2R:10258691-10260511,FBgn0050073,Obp50b,Odorant-binding protein 50b,246435
Timepoint 1 --> 5,2R,2R:10258691-10260511,FBgn0050072,Obp50c,Odorant-binding protein 50c,246434
Timepoint 1 --> 5,2R,2R:10265630-10272864,FBgn0033932,Dh44-R1,Diuretic hormone 44 receptor 1,36601
Timepoint 1 --> 5,2R,2R:10314841-10319840,FBgn0013725,phyl,phyllopod,36606
Timepoint 1 --> 5,2R,2R:10323623-10352962,FBgn0261613,Oaz,O/E-associated zinc finger protein,36609
Timepoint 1 --> 5,2R,2R:10368708-10384817,FBgn0001332,L,Lobe,44831
Timepoint 1 --> 5,2R,2R:10391514-10399951,FBgn0261823,Asx,Additional sex combs,36612
Timepoint 1 --> 5,2R,2R:10400047-10402713,FBgn0033942,Cpr51A,Cuticular protein 51A,36613
Timepoint 1 --> 5,2R,2R:10414076-10472826,FBgn0020245,ttv,tout-velu,36614
Timepoint 1 --> 5,2R,2R:10458309-10463307,FBgn0010397,LamC,Lamin C,36615
Timepoint 1 --> 5,2R,2R:10494659-10505550,FBgn0026427,Su(var)2-HP2,Su(var)2-HP2,36621
Timepoint 1 --> 5,2R,2R:10532776-10533676,FBgn0033951,CG10139,,36626
Timepoint 1 --> 5,2R,2R:10559440-10601126,FBgn0020269,mspo,M-spondin,36632
Timepoint 1 --> 5,2R,2R:10627871-10632834,FBgn0033958,CG12858,,36634
Timepoint 1 --> 5,2R,2R:10660152-10694566,FBgn0001319,kn,knot,45318
Timepoint 1 --> 5,2R,2R:10695929-10697436,FBgn0033968,CG10200,,36648
Timepoint 1 --> 5,2R,2R:10788975-10815585,FBgn0027596,CG10249,,36668
Timepoint 1 --> 5,2R,2R:10817588-10822366,FBgn0033983,CG10253,,36669
Timepoint 1 --> 5,2R,2R:10831963-10850451,FBgn0261854,aPKC,atypical protein kinase C,47594
Timepoint 1 --> 5,2R,2R:10850819-10868089,FBgn0033987,CG12424,,36673
Timepoint 1 --> 5,2R,2R:10875170-10879728,FBgn0033989,CG7639,,36675
Timepoint 1 --> 5,2R,2R:10868782-10878841,FBgn0033988,pcs,parcas,36674
Timepoint 1 --> 5,2R,2R:10898903-10928901,FBgn0029082,hbs,hibris,44129
Timepoint 1 --> 5,2R,2R:11042944-11077797,FBgn0013467,igl,igloo,36681
Timepoint 1 --> 5,2R,2R:1065506-1138553,FBgn0053554,Nipped-A,Nipped-A,35483
Timepoint 1 --> 5,2R,2R:11968681-11986045,FBgn0034072,Dg,Dystroglycan,36773
Timepoint 1 --> 5,2R,2R:12004616-12006654,FBgn0034076,Jhedup,Juvenile hormone esterase duplication,36779
Timepoint 1 --> 5,2R,2R:12130650-12147000,FBgn0261612,Cng,Cyclic-nucleotide-gated ion channel protein,36806
Timepoint 1 --> 5,2R,2R:12167519-12167975,FBgn0034103,CG15704,,36814
Timepoint 1 --> 5,2R,2R:12233343-12235003,FBgn0262560,wcd,wicked,36831
Timepoint 1 --> 5,2R,2R:123268-130444,FBgn0262117,CG17665,,3355010
Timepoint 1 --> 5,2R,2R:12671196-12679981,FBgn0034158,CG5522,,36881
Timepoint 1 --> 5,2R,2R:12760522-12761266,FBgn0046999,CG6429,,36893
Timepoint 1 --> 5,2R,2R:12861465-12883566,FBgn0004580,Cbp53E,Calbindin 53E,36905
Timepoint 1 --> 5,2R,2R:12891068-12892658,FBgn0026402,NiPp1,Nuclear inhibitor of Protein phosphatase 1,44748
Timepoint 1 --> 5,2R,2R:13024746-13026337,FBgn0034200,CG11395,,36937
Timepoint 1 --> 5,2R,2R:13142746-13143242,FBgn0262961,CG43272,,NA
Timepoint 1 --> 5,2R,2R:13153058-13266470,FBgn0261642,mbl,muscleblind,36945
